miRNA	biofluid	logFC	AveExpr	t	P.Value	adj.P.Val	B	AUC	n_target	n_rest
hsa-miR-151a-3p	Plasma	-0.0152621566777004	14.4169668530047	-0.117058323839017	0.906924613995774	0.962177290579037	-6.33583249583193	0.508689625759676	83	113
hsa-miR-423-3p	Plasma	0.188722624625126	13.111546788133	1.14859014328838	0.252018834718269	0.508518004275973	-5.65903302262293	0.563919394391726	83	113
hsa-miR-320a	Plasma	0.257339606320819	14.1827495185226	1.00231502858151	0.317333689431896	0.580925383072907	-5.84851530839088	0.533638980701567	83	113
hsa-let-7g-5p	Plasma	0.417981133652058	12.9716158452631	2.03338757185196	0.0432590483602802	0.236621782597195	-4.30465931242747	0.589615097558375	83	113
hsa-miR-451a	Plasma	1.62569417773692	12.4445942021358	4.24935992335107	3.21066169720944e-05	0.00463293281582218	2.11866307581726	0.625013327646871	83	113
hsa-miR-128-3p	Plasma	0.250756485661312	11.9788924499705	1.38143196891452	0.168599819936305	0.402864832900435	-5.32339657289071	0.59729182215588	83	113
hsa-miR-126-3p	Plasma	1.45293796662224	12.1523390924577	4.13555596843143	5.10234891610373e-05	0.00463293281582218	1.6983901624479	0.63695489924299	83	113
hsa-miR-146a-5p	Plasma	1.01203086265959	11.7334100284084	3.27255790877878	0.00124421981986523	0.0372109118200568	-1.18679370828432	0.548992429896577	83	113
hsa-miR-10b-5p	Plasma	-0.6352527394002	13.6877860529826	-2.44063068313873	0.0154821193873212	0.140577644036877	-3.45851159443155	0.453673099477556	83	113
hsa-miR-10a-5p	Plasma	-0.5694421258336	13.3663760653948	-2.32738309257989	0.0208878471696775	0.158051376917226	-3.70432294276032	0.463588868749334	83	113
