sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
EXR-KJENS1RID1-AN.sample_Sample_B_008_BC01_Yr2_AGTTCC_R1_001_fastq	-5.48305931883334	5.46280638391624	6.43217076916905	8.65016262034011	-5.71176854668858	-0.481992917934848	0.142451600963191	-0.372982065223675	2.10088677759724	-0.795603365647086
EXR-KJENS1RID1-AN.sample_Sample_B_008_GC10_Yr2_CCAACA_R1_001_fastq	-8.647538817163	3.86046212667463	7.87084610769793	5.71069865979181	2.28040268453236	0.157481850886022	0.964132189231484	0.10156869789507	0.838908414893526	-0.923764806897844
EXR-KJENS1RID1-AN.sample_Sample_B_010_BC01_Yr2_TTAGGC_combined_2_R1_001_fastq	0.982673289595953	7.21818300979061	2.58719637520787	11.6591153986388	-12.9547342498662	-1.52899150340884	0.987157744661355	-1.42303189145392	1.81764619362737	1.38092381675619
EXR-KJENS1RID1-AN.sample_Sample_B_010_GC02_Yr2_GTTTCG_R1_001_fastq	-9.48253274440529	6.30568830570614	7.61170073823197	6.30275648620022	2.0905019990321	-1.39381595552727	1.83369785490816	-1.56244835680955	1.31061723358827	0.432962092299262
EXR-KJENS1RID1-AN.sample_Sample_B_010_GC07_Yr2_TACAGC_R1_001_fastq	-10.3183424795267	7.169725502714	8.22732250698709	5.5483272685353	3.6109817980662	-0.986156383004254	1.85836020410477	-1.55357117194994	0.652656205166563	0.168317541765242
EXR-KJENS1RID1-AN.sample_Sample_B_010_GC08_Yr2_TCATTC_R1_001_fastq	-9.82003289666929	5.57173462955545	8.63776946550747	7.60731237464734	1.80997538913966	-3.03096023557862	1.26385452412884	-3.09387331067966	1.11285385735537	0.55532367307817
EXR-KJENS1RID1-AN.sample_Sample_B_010_GC09_Yr2_CGGAAT_R1_001_fastq	-8.26275867164703	7.08593282965006	7.13338577542938	6.62430516123581	4.30513189056488	0.194903844448571	1.41120875614297	-0.739546392135141	0.178688302817029	-0.4667253823792
EXR-KJENS1RID1-AN.sample_Sample_B_011_BC01_GATCAG_R1_001_fastq	-6.35688013508405	1.36738339746517	5.95059588824939	3.07994561981344	-2.24506206007121	1.38459064666	-0.605066190896746	2.44874231065201	-2.72869302488208	0.150320916582036
EXR-KJENS1RID1-AN.sample_Sample_B_011_BC01_Yr2_GTGGCC_R1_001_fastq	-8.92805780339542	5.68946207081255	7.35580097430288	4.75949323475665	2.37624273985101	0.852598320940412	1.48843867666762	1.09585765107295	-0.546883989507748	-0.912070268453268
EXR-KJENS1RID1-AN.sample_Sample_B_011_GC01_Yr2_GAGTGG_R1_001_fastq	-2.18174269870419	5.47901986850725	4.943954165402	10.8315853588698	-8.89775236429906	-2.80070933946356	0.145656583790159	-3.4726253544359	2.61170319924906	0.979846121531791
EXR-KJENS1RID1-AN.sample_Sample_B_011_GC05_Yr2_TACAGC_R1_001_fastq	9.42097096353638	3.23039341288383	-2.47397477558461	9.39874199797702	-6.99050735746144	5.30047679655445	-1.41813363414735	0.0686478558492093	-2.20709820086219	-0.930963908789861
